"S.No.","Zone & Circle","Ward Name","Vehicle Number","Route Name","Total","Covered","Not Covered","Coverage","Date","Route In Time","Route Out Time"
"2494","2","16-Bakalpur","M255 UP85ET 7849","W16R3","580","374","206","64","28-01-2026","08:07 AM","12:21 PM"
"2495","4","13-Sunrakh","UP85ET7858","W13R4","256","165","91","64","06-01-2026","08:15 AM","11:45 AM"
"2496","2","43-Ganeshra","UP16RT3805","W43R3","1150","741","409","64","30-01-2026","08:07 AM","12:08 PM"
"2497","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","607","391","216","64","18-01-2026","07:43 AM","02:29 PM"
"2498","3","41-Dhaulipiau","M020 UP14PT7998","W41R1","1000","644","356","64","15-01-2026","08:17 AM","12:37 PM"
"2499","3","01-Birjapur","M108    UP85AG0796","W1R1","1378","887","491","64","24-01-2026","08:01 AM","12:41 PM"
"2500","2","43-Ganeshra","M036 UP14PT8105_C","W43R2","376","242","134","64","14-01-2026","08:56 AM","12:07 PM"
"2501","4","34-Radhaniwas","UP85ET 7856","W34R1","1000","643","357","64","20-01-2026","07:27 AM","12:09 PM"
"2502","2","39-Mahavidhya Colony","UP16RT3982","W39R3","563","362","201","64","29-01-2026","08:16 AM","10:16 AM"
"2503","2","30-Krishna Nagar Second","M009 UP14PT7717","W30R1","336","216","120","64","15-01-2026","07:31 AM","10:28 AM"
"2504","1","61-Chaubia Para","MR019-70148606","W61WBR4","56","36","20","64","22-01-2026","07:59 AM","10:00 AM"
"2505","3","10-Aurangabad First","UP16RT3863","W10R2","431","277","154","64","27-01-2026","06:47 AM","09:20 AM"
"2506","2","17-Bairaagpura","M036 UP14PT8105_C","W17R1","828","532","296","64","27-01-2026","07:37 AM","11:19 AM"
"2507","1","49-Daimpiriyal Nagar","UP16RT3829","W49R3","699","449","250","64","19-01-2026","07:19 AM","11:40 AM"
"2508","1","68-Shanti Nagar","M178 UP85AG0760","W68R1","685","440","245","64","16-01-2026","01:07 AM","12:46 PM"
"2509","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","1000","642","358","64","18-01-2026","07:56 AM","10:35 AM"
"2510","1","26-Naya Nagla","M086   UP85AG0880","W26R1","634","407","227","64","12-01-2026","08:25 AM","12:59 PM"
"2511","2","43-Ganeshra","UP16RT3834","W43R1","296","190","106","64","21-01-2026","07:49 AM","09:02 AM"
"2512","3","38-Civil Lines","UP16RT3984","W38R2","382","245","137","64","22-01-2026","07:35 AM","10:50 AM"
"2513","3","10-Aurangabad First","UP16RT3814","W10R1","365","234","131","64","22-01-2026","07:09 AM","10:51 AM"
"2514","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","78","50","28","64","07-01-2026","08:03 AM","08:55 PM"
"2515","3","57-Balajipuram","UP16RT3851","W57R2","1337","857","480","64","23-01-2026","07:18 AM","09:41 AM"
"2516","1","14-Lakshmi Nagar Yamunapar","UP16RT3815","W14R1","791","507","284","64","17-01-2026","08:00 AM","12:31 PM"
"2517","1","23-Aheer Pada","M112   UP85AG0885_C","W23R2","298","191","107","64","21-01-2026","08:16 AM","10:25 AM"
"2518","3","06-Aduki","M273 UP85ET 7846","W6R4","298","191","107","64","06-01-2026","08:14 AM","10:47 AM"
"2519","2","47-Dwarkapuri","M079   UP85AG0754","W47R3","167","107","60","64","15-01-2026","08:23 AM","11:38 AM"
"2520","2","17-Bairaagpura","UP14PT7751","W17R1","431","276","155","64","01-01-2026","07:52 AM","11:25 AM"
"2521","3","10-Aurangabad First","M268 UP85ET 7848","W10R1","361","231","130","63","12-01-2026","08:56 AM","12:39 PM"
"2522","4","67-Kemar Van","M114    UP85AGT0957","W67R1","136","87","49","63","30-01-2026","07:31 AM","09:07 AM"
"2523","3","32-Ranchibagar","UP16RT3981","W32R3","444","284","160","63","23-01-2026","07:37 AM","10:51 AM"
"2524","3","33-Palikhera","M076  UP85AG0779","W33R2","516","330","186","63","01-01-2026","06:33 AM","12:37 PM"
"2525","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","280","179","101","63","02-01-2026","06:24 AM","11:04 AM"
"2526","2","43-Ganeshra","UP16RT3805","W43R3","1150","735","415","63","28-01-2026","07:38 AM","11:19 AM"
"2527","4","62-Mathura Darwaza","UP85FT2585","W62R1","399","255","144","63","09-01-2026","08:10 AM","02:58 PM"
"2528","1","05-Bharatpur Gate","UP16RT3856","W5R2","83","53","30","63","27-01-2026","07:47 AM","09:25 AM"
"2529","2","43-Ganeshra","UP16RT3834","W43R1","296","189","107","63","19-01-2026","07:48 AM","09:14 AM"
"2530","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","639","408","231","63","13-01-2026","07:08 AM","11:09 AM"
"2531","1","22-Badhri Nagar","DL5TGD9454","W22R2","611","390","221","63","16-01-2026","08:42 AM","11:22 AM"
"2532","2","48-Satoha Asangpur","M257 UP85ET 7845","W48R2","47","30","17","63","20-01-2026","09:21 AM","10:35 AM"
"2533","1","42-Manoharpur","M027 UP14PT8097","W42R1","257","164","93","63","17-01-2026","08:06 AM","11:24 AM"
"2534","1","42-Manoharpur","M027 UP14PT8097","W42R1","257","164","93","63","20-01-2026","07:33 AM","12:52 PM"
"2535","3","38-Civil Lines","M065 UP85AG0888","W38R1","210","134","76","63","15-01-2026","08:27 AM","11:18 AM"
"2536","1","07-Lohvan","UP16RT3985","W7R1","1000","638","362","63","15-01-2026","07:34 AM","11:57 AM"
"2537","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","58","37","21","63","05-01-2026","07:29 AM","10:26 AM"
"2538","1","65-Holi Gali","M117   UP85AG0765_C","W65R2","127","81","46","63","04-01-2026","01:58 PM","02:00 PM"
"2539","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","519","331","188","63","09-01-2026","08:29 AM","01:10 PM"
"2540","1","02-Ambedkar Nagar","M092 UP14PT7727_C","W2R2(C)","204","130","74","63","17-01-2026","08:19 AM","11:08 AM"
"2541","4","08-Atas","M204 UP85AG0955","W8R1","204","130","74","63","19-01-2026","09:26 AM","10:42 AM"
"2542","4","67-Kemar Van","M219 UP85AG0962","W67R1","113","72","41","63","06-01-2026","09:10 AM","11:48 AM"
"2543","1","19-Ramnagar Yamunapar","M115 UP85AG0887_C","W19R3","485","309","176","63","18-01-2026","07:45 AM","12:13 PM"
"2544","4","51-Gaushala Nagar","UP14PT8106","W51R2","1000","637","363","63","10-01-2026","06:27 AM","12:56 PM"
"2545","1","42-Manoharpur","M027 UP14PT8097","W42R1","292","186","106","63","22-01-2026","07:28 AM","12:14 PM"
"2546","3","32-Ranchibagar","UP16RT3981","W32R3","424","270","154","63","13-01-2026","07:36 AM","11:08 AM"
"2547","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","969","617","352","63","28-01-2026","08:05 AM","10:28 AM"
"2548","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","523","333","190","63","23-01-2026","07:44 AM","09:06 AM"
"2549","3","11-Tarsi","M042 UP85AG0883","W11R1","242","154","88","63","07-01-2026","07:12 AM","10:07 AM"
"2550","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","77","49","28","63","04-01-2026","07:46 AM","07:29 PM"
"2551","2","44-Radhika Bihar","DL51GD0277","W44R3","55","35","20","63","12-01-2026","07:17 AM","08:26 AM"
"2552","2","56-Mandi Randas","M262 UP85ET 7851","W56R5","11","7","4","63","02-01-2026","07:42 AM","10:02 AM"
"2553","2","16-Bakalpur","M006 UP14PT8096","W16R4","349","222","127","63","08-01-2026","08:06 AM","11:41 AM"
"2554","1","02-Ambedkar Nagar","MR029-70145446","W2MR1","250","159","91","63","12-01-2026","08:03 AM","09:33 AM"
"2555","1","22-Badhri Nagar","UP16RT3862","W22R1","791","503","288","63","20-01-2026","07:32 AM","11:58 AM"
"2556","2","39-Mahavidhya Colony","UP16RT3982","W39R3","560","356","204","63","27-01-2026","08:00 AM","11:28 AM"
"2557","4","66-Keshighat","MR006-70143904","W66WBR1","280","178","102","63","28-01-2026","06:43 AM","10:27 AM"
"2558","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","656","417","239","63","31-01-2026","07:56 AM","09:27 AM"
"2559","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","664","422","242","63","22-01-2026","07:09 AM","12:37 PM"
"2560","4","70-Biharipur","M260 UP85ET 7859","W70R1","211","134","77","63","29-01-2026","08:17 AM","10:30 AM"
"2561","2","36-Jaisingh Pura","M238 UP85ET 7831","W36R1","274","174","100","63","14-01-2026","08:18 AM","11:23 AM"
"2562","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","339","215","124","63","07-01-2026","08:05 AM","12:12 PM"
"2563","2","16-Bakalpur","UP85FT2579","W16R1","462","293","169","63","15-01-2026","07:50 AM","12:44 PM"
"2564","3","52-Chandrapuri","M181 UP85AG0763","W52R1","533","338","195","63","06-01-2026","10:02 AM","02:53 PM"
"2565","2","16-Bakalpur","UP85FT2579","W16R1","440","279","161","63","06-01-2026","07:50 AM","11:20 AM"
"2566","2","37-Baldevpuri","M254 UP85ET 7853","W37R2","623","395","228","63","03-01-2026","07:19 AM","12:15 PM"
"2567","1","05-Bharatpur Gate","UP16RT3856","W5R2","71","45","26","63","21-01-2026","08:31 AM","09:31 AM"
"2568","1","22-Badhri Nagar","UP16RT3862","W22R1","797","505","292","63","22-01-2026","07:25 AM","10:37 AM"
"2569","1","02-Ambedkar Nagar","M092 UP14PT7727_C","W2R2(C)","191","121","70","63","11-01-2026","07:55 AM","09:05 AM"
"2570","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","169","107","62","63","26-01-2026","11:30 AM","01:14 PM"
"2571","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","245","142","63","02-01-2026","07:44 AM","11:34 AM"
"2572","3","28-Aurangabad Second","UP16RT3833","W28R1","741","469","272","63","14-01-2026","07:50 AM","12:44 PM"
"2573","2","12-Radhe Shyam Colony","M094   UP85AG0759","W12R1","651","412","239","63","12-01-2026","08:20 AM","10:47 AM"
"2574","3","32-Ranchibagar","UP85FT2588","W32R1","572","362","210","63","15-01-2026","06:54 AM","11:04 AM"
"2575","2","03-Girdharpur","M126  UP85AG0799","W3R1","305","193","112","63","14-01-2026","08:07 AM","11:16 AM"
"2576","1","23-Aheer Pada","M112   UP85AG0885_C","W23R2","305","193","112","63","29-01-2026","07:51 AM","11:05 AM"
"2577","4","69-Ratan Chhatri","M197 DL51GD9401_C","W69R3","49","31","18","63","08-01-2026","10:31 AM","10:52 AM"
"2578","2","45-Birla Mandir","M058 UP85AG0950","W45R1","351","222","129","63","07-01-2026","07:49 AM","11:22 AM"
"2579","4","13-Sunrakh","M113   UP85AGT0966","W13R1","318","201","117","63","20-01-2026","07:58 AM","11:08 AM"
"2580","1","04-Ishapur Yamunapar","M253 UP85ET 7854","W4R1","633","400","233","63","14-01-2026","08:31 AM","12:01 PM"
"2581","1","61-Chaubia Para","MR022-70148549","W61WR3","114","72","42","63","02-01-2026","08:13 AM","10:24 AM"
"2582","4","13-Sunrakh","M113   UP85AGT0966","W13R3","76","48","28","63","01-01-2026","08:59 AM","10:37 AM"
"2583","1","65-Holi Gali","M271 UP85ET 7847_C","W65R4","38","24","14","63","17-01-2026","07:19 AM","11:06 AM"
"2584","1","05-Bharatpur Gate","UP16RT3856","W5R2","84","53","31","63","30-01-2026","07:54 AM","10:12 AM"
"2585","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","244","143","63","01-01-2026","07:47 AM","11:15 AM"
"2586","1","64-Ghati Bahalray","DL51GD9464","W64R2","92","58","34","63","28-01-2026","08:54 AM","12:42 PM"
"2587","4","13-Sunrakh","M113   UP85AGT0966","W13R1","303","191","112","63","13-01-2026","08:24 AM","12:09 PM"
"2588","4","70-Biharipur","M260 UP85ET 7859","W70R1","211","133","78","63","27-01-2026","08:52 AM","11:16 AM"
"2589","3","06-Aduki","UP16RT3810","W6R3","592","373","219","63","17-01-2026","07:49 AM","11:06 AM"
"2590","1","40-Rajkumar","M207 UP85AG0965","W40R1","254","160","94","62","13-01-2026","08:16 AM","11:24 AM"
"2591","2","43-Ganeshra","M036 UP14PT8105_C","W43R3","54","34","20","62","11-01-2026","07:40 AM","11:49 AM"
"2592","2","43-Ganeshra","M036 UP14PT8105_C","W43R3","54","34","20","62","07-01-2026","08:56 AM","12:53 PM"
"2593","3","41-Dhaulipiau","UP16RT3813","W41R2","834","525","309","62","15-01-2026","07:34 AM","12:07 PM"
"2594","4","25-Chharaura","UP85ET7855","W25R2","437","275","162","62","26-01-2026","07:52 AM","10:55 AM"
"2595","4","51-Gaushala Nagar","M098   UP85AGT0956","W51R1","859","540","319","62","10-01-2026","08:32 AM","01:33 PM"
"2596","4","66-Keshighat","MR006-70143904","W66WBR1","280","176","104","62","22-01-2026","06:37 AM","10:09 AM"
"2597","3","32-Ranchibagar","UP16RT3981","W32R3","444","279","165","62","22-01-2026","08:01 AM","10:51 AM"
"2598","2","45-Birla Mandir","UP85AG0949","W45R1","374","235","139","62","20-01-2026","07:01 AM","09:18 AM"
"2599","4","13-Sunrakh","M113   UP85AGT0966","W13R1","269","169","100","62","03-01-2026","07:34 AM","11:49 AM"
"2600","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","468","294","174","62","01-01-2026","09:02 AM","12:33 PM"
"2601","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","390","245","145","62","19-01-2026","07:07 AM","01:28 PM"
"2602","1","02-Ambedkar Nagar","MR029-70145446","W2MR1","433","272","161","62","30-01-2026","08:27 AM","10:04 AM"
"2603","2","24-Sarai Azamabad","M040 UP14PT7938","W24R1","164","103","61","62","07-01-2026","08:44 AM","09:34 AM"
"2604","1","26-Naya Nagla","M086   UP85AG0880","W26R1","653","410","243","62","15-01-2026","07:57 AM","01:14 PM"
"2605","3","32-Ranchibagar","UP85FT2588","W32R1","572","359","213","62","18-01-2026","07:14 AM","09:25 AM"
"2606","3","38-Civil Lines","M065 UP85AG0888","W38R1","529","332","197","62","29-01-2026","07:44 AM","11:20 AM"
"2607","2","12-Radhe Shyam Colony","MR013-70147533","W12MR1","153","96","57","62","29-01-2026","07:43 AM","10:37 AM"
"2608","2","58-Gau Ghat","M183 UP85AG0912(ER)","W58R2","279","175","104","62","29-01-2026","07:16 AM","09:50 AM"
"2609","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","504","316","188","62","02-01-2026","07:30 AM","12:14 PM"
"2610","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","504","316","188","62","04-01-2026","07:38 AM","11:33 AM"
"2611","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","587","368","219","62","11-01-2026","07:57 AM","12:28 PM"
"2612","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","351","220","131","62","04-01-2026","08:44 AM","11:22 AM"
"2613","1","53-Krishna Puri","MR044-70147541","W53MR1","99","62","37","62","08-01-2026","08:45 AM","10:31 AM"
"2614","1","42-Manoharpur","M011 DL51EV0215","W42R2","107","67","40","62","15-01-2026","08:11 AM","10:23 AM"
"2615","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","864","541","323","62","30-01-2026","07:44 AM","11:22 AM"
"2616","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","254","159","95","62","20-01-2026","07:35 AM","01:33 PM"
"2617","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","545","341","204","62","15-01-2026","07:23 AM","09:52 AM"
"2618","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","969","606","363","62","29-01-2026","07:43 AM","10:56 AM"
"2619","4","51-Gaushala Nagar","M098   UP85AGT0956","W51R1","464","290","174","62","09-01-2026","09:28 AM","11:42 AM"
"2620","2","43-Ganeshra","UP16RT3834","W43R1","296","185","111","62","13-01-2026","08:03 AM","09:15 AM"
"2621","2","60-Jagannath Puri","UP16RT3821","W60R2","645","403","242","62","26-01-2026","07:48 AM","11:25 AM"
"2622","2","17-Bairaagpura","M036 UP14PT8105_C","W17R1","834","521","313","62","28-01-2026","08:09 AM","11:20 AM"
"2623","2","55-Govind Nagar","MUP85AG0798","W55R2","530","331","199","62","17-01-2026","08:22 AM","09:33 AM"
"2624","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","969","605","364","62","24-01-2026","07:43 AM","11:40 AM"
"2625","1","40-Rajkumar","M052 UP85AG0790","W40R1","133","83","50","62","09-01-2026","08:08 AM","12:02 PM"
"2626","3","57-Balajipuram","M102   UP85AG0758","W57R1","1000","624","376","62","14-01-2026","07:41 AM","11:26 AM"
"2627","1","61-Chaubia Para","M234 UP85ET 7832","W61R1_C","335","209","126","62","21-01-2026","07:35 AM","01:15 PM"
"2628","3","38-Civil Lines","M065 UP85AG0888","W38R1","210","131","79","62","12-01-2026","08:35 AM","11:01 AM"
"2629","1","68-Shanti Nagar","M178 UP85AG0760","W68R1","685","427","258","62","14-01-2026","08:05 AM","11:33 AM"
"2630","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","390","243","147","62","18-01-2026","07:10 AM","01:53 PM"
"2631","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","241","146","62","03-01-2026","07:39 AM","11:43 AM"
"2632","1","02-Ambedkar Nagar","M092 UP14PT7727_C","W2R2(C)","204","127","77","62","18-01-2026","08:35 AM","09:48 AM"
"2633","3","41-Dhaulipiau","M020 UP14PT7998","W41R1","1065","663","402","62","25-01-2026","08:33 AM","01:04 PM"
"2634","1","14-Lakshmi Nagar Yamunapar","UP16RT3815","W14R1","680","423","257","62","29-01-2026","08:07 AM","11:26 AM"
"2635","3","41-Dhaulipiau","UP85AG0756","W41R3","127","79","48","62","18-01-2026","07:26 AM","09:47 AM"
"2636","2","30-Krishna Nagar Second","M009 UP14PT7717","W30R1","336","209","127","62","14-01-2026","07:57 AM","12:59 PM"
"2637","3","38-Civil Lines","M065 UP85AG0888","W38R1","209","130","79","62","07-01-2026","08:13 AM","10:16 AM"
"2638","4","25-Chharaura","UP85AG0964","W25R1","574","357","217","62","08-01-2026","09:45 AM","11:24 AM"
"2639","1","14-Lakshmi Nagar Yamunapar","M124 DL51EV0233","W14R2","185","115","70","62","22-01-2026","08:10 AM","09:40 AM"
"2640","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","919","571","348","62","17-01-2026","08:27 AM","10:49 AM"
"2641","1","18-General ganj","M174 UP85AG0771","W18R3","388","241","147","62","31-01-2026","07:43 AM","10:43 AM"
"2642","2","44-Radhika Bihar","UP16RT3816","W44R2","438","272","166","62","16-01-2026","08:19 AM","10:58 AM"
"2643","3","57-Balajipuram","M201 UP85AG0755","W57R3","124","77","47","62","04-01-2026","08:38 AM","10:51 AM"
"2644","1","40-Rajkumar","M007 UP14PT7719_C","W40R2","182","113","69","62","14-01-2026","08:52 AM","01:21 PM"
"2645","3","28-Aurangabad Second","UP16RT3833","W28R1","741","460","281","62","15-01-2026","07:37 AM","11:26 AM"
"2646","4","34-Radhaniwas","UP85ET 7856","W34R1","580","360","220","62","06-01-2026","07:34 AM","11:43 AM"
"2647","2","46-Radha Nagar","UP85FT2577","W46R1","87","54","33","62","12-01-2026","07:14 AM","10:29 AM"
"2648","2","36-Jaisingh Pura","M238 UP85ET 7831","W36R1","274","170","104","62","17-01-2026","07:58 AM","10:45 AM"
"2649","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","656","407","249","62","28-01-2026","08:39 AM","12:03 PM"
"2650","2","31-Navneet Nagar","M237 UP85ET 7866","W31R1","345","214","131","62","20-01-2026","07:53 AM","12:46 PM"
"2651","1","14-Lakshmi Nagar Yamunapar","M256 UP85ET 7861","W14R1","782","485","297","62","13-01-2026","07:50 AM","11:11 AM"
"2652","4","51-Gaushala Nagar","M244 UP85AG0789_C","W51R3","1000","620","380","62","17-01-2026","07:58 AM","10:24 AM"
"2653","2","16-Bakalpur","UP85FT2579","W16R1","460","285","175","61","12-01-2026","08:06 AM","12:20 PM"
"2654","1","63-Maliyaan Sadar","M180 UP85AG0685","W63R2","428","265","163","61","14-01-2026","08:17 AM","11:00 AM"
"2655","3","32-Ranchibagar","UP16RT3981","W32R3","449","278","171","61","29-01-2026","07:48 AM","11:11 AM"
"2656","2","56-Mandi Randas","M016 UP14PT7747","W56R3","105","65","40","61","20-01-2026","10:41 AM","10:48 AM"
"2657","2","56-Mandi Randas","M053 UP85AG0769","W56R2","21","13","8","61","13-01-2026","08:23 AM","09:34 AM"
"2658","2","12-Radhe Shyam Colony","M004 UP14PT7951","W12R4","601","372","229","61","15-01-2026","07:49 AM","10:42 AM"
"2659","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","451","279","172","61","07-01-2026","07:06 AM","11:21 AM"
"2660","2","24-Sarai Azamabad","M275 UP85AG7863","W24R1","671","415","256","61","27-01-2026","07:38 AM","01:05 PM"
"2661","4","13-Sunrakh","M113   UP85AGT0966","W13R3","76","47","29","61","06-01-2026","10:04 AM","11:10 AM"
"2662","2","17-Bairaagpura","M235 UP85ET 7838_C","W17R1","828","512","316","61","23-01-2026","08:01 AM","10:25 AM"
"2663","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","385","238","147","61","12-01-2026","06:14 AM","11:43 AM"
"2664","3","59-Maholi Second","UP16RT3807","W59R2","220","136","84","61","28-01-2026","06:25 AM","09:17 AM"
"2665","1","63-Maliyaan Sadar","M180 UP85AG0685","W63R2","343","212","131","61","03-01-2026","07:39 AM","09:58 AM"
"2666","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","301","186","115","61","01-01-2026","08:24 AM","09:48 AM"
"2667","3","10-Aurangabad First","UP16RT3814","W10R1","361","223","138","61","17-01-2026","07:07 AM","11:42 AM"
"2668","3","33-Palikhera","M226 UP85AG0969","W33R1","664","410","254","61","11-01-2026","07:07 AM","01:36 PM"
"2669","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","630","389","241","61","11-01-2026","07:34 AM","10:56 AM"
"2670","1","63-Maliyaan Sadar","M191 UP85AG0948","W63R1","405","250","155","61","17-01-2026","07:58 AM","09:20 AM"
"2671","4","50-Patharpura","M196 DL51GD9113_C","W50ER2","282","174","108","61","21-01-2026","06:47 AM","09:23 AM"
"2672","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","94","58","36","61","30-01-2026","07:42 AM","07:42 PM"
"2673","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","47","29","18","61","06-01-2026","07:48 AM","10:55 AM"
"2674","3","27-Baad","UP16RT3857","W27R2","535","330","205","61","29-01-2026","07:46 AM","01:12 PM"
"2675","2","36-Jaisingh Pura","M238 UP85ET 7831","W36R1","274","169","105","61","15-01-2026","07:55 AM","10:53 AM"
"2676","2","36-Jaisingh Pura","M238 UP85ET 7831","W36R1","271","167","104","61","06-01-2026","07:51 AM","10:06 AM"
"2677","4","70-Biharipur","M200 UP85AG0968","W70R1","211","130","81","61","16-01-2026","08:36 AM","09:47 AM"
"2678","1","04-Ishapur Yamunapar","RJ06GD5309","W4R1","406","250","156","61","05-01-2026","08:25 AM","11:03 AM"
"2679","3","11-Tarsi","M042 UP85AG0883","W11R1","242","149","93","61","08-01-2026","07:19 AM","08:27 AM"
"2680","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","351","216","135","61","09-01-2026","08:25 AM","10:46 AM"
"2681","1","05-Bharatpur Gate","M013 UP14PT7750","W5R2","65","40","25","61","03-01-2026","12:11 PM","12:12 PM"
"2682","2","03-Girdharpur","M126  UP85AG0799","W3R2","343","211","132","61","02-01-2026","07:50 AM","10:39 AM"
"2683","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","213","131","82","61","21-01-2026","07:07 AM","09:43 AM"
"2684","4","67-Kemar Van","M114    UP85AGT0957","W67R1","135","83","52","61","26-01-2026","07:31 AM","09:49 AM"
"2685","1","42-Manoharpur","M027 UP14PT8097","W42R1","257","158","99","61","19-01-2026","09:27 AM","11:34 AM"
"2686","1","19-Ramnagar Yamunapar","UP16RT3979","W19R2","475","292","183","61","16-01-2026","07:45 AM","12:46 PM"
"2687","1","14-Lakshmi Nagar Yamunapar","UP16RT3815","W14R1","680","418","262","61","30-01-2026","09:14 AM","12:32 PM"
"2688","4","13-Sunrakh","M113   UP85AGT0966","W13R3","109","67","42","61","20-01-2026","08:53 AM","11:36 AM"
"2689","2","37-Baldevpuri","M254 UP85ET 7853","W37R2","633","389","244","61","10-01-2026","09:56 AM","12:05 PM"
"2690","2","45-Birla Mandir","UP16RT3818","W45R3","446","274","172","61","29-01-2026","08:03 AM","10:54 AM"
"2691","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","630","387","243","61","12-01-2026","07:37 AM","11:09 AM"
"2692","1","65-Holi Gali","UP14PT7749","W65R1","70","43","27","61","27-01-2026","07:26 AM","11:55 AM"
"2693","2","44-Radhika Bihar","M012 UP14PT7946","W44R1","482","296","186","61","15-01-2026","08:34 AM","10:50 AM"
"2694","4","69-Ratan Chhatri","M197 DL51GD9401_C","W69R3","241","148","93","61","21-01-2026","09:23 AM","01:25 PM"
"2695","1","63-Maliyaan Sadar","M180 UP85AG0685","W63R2","355","218","137","61","05-01-2026","07:47 AM","11:10 AM"
"2696","2","45-Birla Mandir","UP16RT3818","W45R3","430","264","166","61","20-01-2026","07:52 AM","10:31 AM"
"2697","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","202","124","78","61","18-01-2026","07:45 AM","12:03 PM"
"2698","3","33-Palikhera","M226 UP85AG0969","W33R1","668","410","258","61","13-01-2026","07:18 AM","01:54 PM"
"2699","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","846","519","327","61","15-01-2026","08:54 AM","11:42 AM"
"2700","1","35-Bankhandi","UP16RT3804","W35R2","520","319","201","61","29-01-2026","07:37 AM","12:24 PM"
"2701","1","53-Krishna Puri","MR044-70147541","W53MR1","106","65","41","61","12-01-2026","08:24 AM","09:45 AM"
"2702","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","385","236","149","61","11-01-2026","08:00 AM","12:15 PM"
"2703","2","56-Mandi Randas","MR004-70147590","W56WBR2","62","38","24","61","11-01-2026","08:15 AM","09:37 AM"
"2704","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","989","606","383","61","29-01-2026","07:46 AM","10:42 AM"
"2705","1","19-Ramnagar Yamunapar","UP16RT3979","W19R2","475","291","184","61","15-01-2026","07:13 AM","11:55 AM"
"2706","2","39-Mahavidhya Colony","UP16RT3982","W39R3","560","343","217","61","24-01-2026","07:28 AM","11:54 AM"
"2707","2","24-Sarai Azamabad","M096   UP85AG0894","W24R7","80","49","31","61","02-01-2026","08:19 AM","10:23 AM"
"2708","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","449","275","174","61","06-01-2026","08:02 AM","12:44 PM"
"2709","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","405","248","157","61","22-01-2026","08:11 AM","10:19 AM"
"2710","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","245","150","95","61","10-01-2026","07:19 AM","01:13 PM"
"2711","1","53-Krishna Puri","M055 UP85AG0891_C","W53R1","299","183","116","61","14-01-2026","06:51 AM","10:10 AM"
"2712","2","43-Ganeshra","M078   UP85AG0757","W43R4","85","52","33","61","19-01-2026","09:52 AM","10:37 AM"
"2713","3","11-Tarsi","M042 UP85AG0883","W11R1","242","148","94","61","23-01-2026","07:17 AM","10:31 AM"
"2714","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","468","286","182","61","06-01-2026","08:15 AM","11:01 AM"
"2715","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","180","110","70","61","09-01-2026","07:06 AM","12:58 PM"
